well_id,valid_gr_fraction,missing_fraction,longest_contiguous_missing_gap,prefix_gr_quality,hidden_region_gr_quality,number_of_valid_gr_segments,signal_variance,signal_stability
tr002c5,0.27401019208153665,0.7259898079184633,3145,0.2482371778536231,0.9651372470656778,2,461.0966201638019,3.1327083935011766
tr002c6,0.8752041054350361,0.12479589456496387,535,0.17265429782364747,0.8826131294404561,2,176.4394207130597,5.33282888414153
tr002c7,0.4607235142118863,0.5392764857881137,2087,0.1925819708874276,0.6975613397146665,2,364.4371229054218,3.7953693055085487
tr002c8,0.9496959646213378,0.05030403537866224,182,0.11077693099112074,0.2187687196040728,2,16.70031797764319,5.442733760239557
tr002c9,0.8503509169119312,0.1496490830880688,661,0.2724589976927881,0.27451515313021363,2,17.92655808793292,5.197891637304235
tr002ca,1.0,0.0,0,0.7842509955447081,0.7231868176677652,1,112.27318564267424,5.690768940725657
tr002cb,0.8655715263518138,0.13442847364818622,604,0.4649657592428258,0.4605384962508323,3,36.915759671146034,5.250724664633568
tr002cc,0.9176331360946746,0.08236686390532544,696,0.013567583902970358,0.4050229090597353,2,19.453683653734803,5.465198043529282
tr002cd,0.44017923823749067,0.5598207617625093,3533,0.44629193694664165,0.10140395356894746,3,152.20779832023925,3.840982287014497
tr002ce,1.0,0.0,0,0.9759407226786586,0.2512381060384004,1,254.94127263101564,5.719764235571968
tr002cf,1.0,0.0,0,0.5406063683621534,0.9851983370667883,1,278.03819675519566,5.775827364381013
tr002d0,1.0,0.0,0,0.45463971149216303,0.2648384324034109,1,20.70247925579084,5.661040604622473
tr002d1,1.0,0.0,0,0.9799404089580811,0.9832482414963457,1,671.9558866883729,5.837612816686123
tr002d2,1.0,0.0,0,0.9571898941136103,0.35790960982318554,1,185.43787350678537,5.6912281484145515
tr002d3,0.9483744732089103,0.05162552679108967,343,0.7833672772616812,0.5462006039292879,2,106.73940734867779,5.4609046398893435
tr002d4,1.0,0.0,0,0.6253675360156163,0.12783882021077475,1,36.80920918328823,5.782992764565018
tr002d5,1.0,0.0,0,0.9552575687718451,0.852463138245063,1,408.2057443947645,5.614087226631484
tr002d6,0.38734953440835795,0.612650465591642,5395,0.9128080985954982,0.1984369739117987,2,202.231454473146,3.5001471797829917
tr002d7,0.42432016418676244,0.5756798358132376,3366,0.19492643687496244,0.9655447241247874,2,261.0498001419783,3.7729957574600617
tr002d8,0.3172557896569737,0.6827442103430263,3921,0.4702420670010615,0.9818421655854763,2,697.6960945540585,3.2238957564262627
tr002d9,0.982756466325128,0.01724353367487197,138,0.9528677854002742,0.9831679949662246,2,370.894201252599,5.632200552887338
tr002da,0.9076723016905072,0.09232769830949283,426,0.9861105524877013,0.6636028772145461,3,1217.4717354225636,5.308603863475905
tr002db,0.3508989460632362,0.6491010539367639,5235,0.9146896424339496,0.6702489131955915,2,169.70123191205147,3.3926575581156597
tr002dc,0.8956692913385826,0.10433070866141736,326,-0.02752333748825713,0.04927854640579273,3,17.20459785215433,5.416785516782572
tr002dd,0.7766207591535103,0.22337924084648975,675,0.6129751826267171,0.8892895070484013,3,121.17840914185837,5.013366316240975
tr002de,0.9401966454598033,0.059803354540196696,385,0.31229624456523786,0.974557731075666,3,498.4253684688693,5.418387380722526
tr002df,0.18802352521832116,0.8119764747816789,3487,0.7896494598425814,0.013101396235127892,3,42.88955761746629,2.4422886432879247
tr002e0,0.9533333333333334,0.046666666666666634,305,0.9811814921769529,0.33963239171745674,3,425.80958518961177,5.516518224795165
tr002e1,0.9136642869002158,0.08633571309978416,375,0.29719883830073085,0.06025813852016368,3,17.642762172004208,5.302955194285721
tr002e2,0.3986791797010775,0.6013208202989224,3460,0.5299327387303955,0.8162808458057282,2,57.324276069103206,3.531252598717768
tr002e3,1.0,0.0,0,0.9590523969856318,0.9148597742205552,1,194.60412683734992,5.597686945171225
tr002e4,1.0,0.0,0,0.5323288215143338,0.2594116592155126,1,22.006132441193273,5.763623159762989
tr002e5,0.7451787091797377,0.2548212908202623,991,0.5930916630502926,0.17059117229451104,2,22.417294226981657,4.7844932024946765
tr002e6,0.20142966556037784,0.7985703344396222,6256,0.5153958355428321,0.14331881200057484,2,142.95842107214483,2.558297406020924
tr002e7,0.9812011102699975,0.018798889730002544,149,0.6817336877772395,0.7159461601253323,2,155.45872880523575,5.6145263613011815
tr002e8,0.9215640637728384,0.0784359362271616,674,0.9607018226142868,0.8840871019652403,2,896.2457404533142,5.35186972568742
tr002e9,0.4210786739238001,0.5789213260761998,2340,0.248962202709387,-0.09305299179773069,2,32.761953921185594,3.7933165163371623
tr002ea,0.9380216171842933,0.06197838281570667,453,0.8649292451604051,0.8884104426574884,2,270.6462407030521,5.50846874946616
tr002eb,1.0,0.0,0,0.5576894797259452,0.34633095365868216,1,32.294966230307466,5.764436300934595
tr002ec,0.8849982225382155,0.11500177746178453,509,0.02816523067016535,0.05348295324142411,3,16.420198970458397,5.293393394415245
tr002ed,1.0,0.0,0,0.8462986604387915,0.5918901927482015,1,166.14020699230537,5.592971805251908
tr002ee,0.9545373187757293,0.04546268122427066,254,0.9646936222077438,0.8259263036613185,2,208.05005771139804,5.549054590354781
tr002ef,0.9575392038600724,0.04246079613992759,352,0.9628566589214169,0.9753882142804157,2,590.9650584333018,5.575214674573664
tr002f0,0.8772071707777328,0.1227928292222672,623,0.9686596623468917,0.9389053989229733,3,1025.2707866291119,5.216305559664253
tr002f1,0.9263468013468014,0.07365319865319864,350,0.5943263966918524,0.534137565470571,2,26.318517047558277,5.391043918628175
tr002f2,0.9497907949790795,0.05020920502092052,444,0.9846183007408351,0.21131386028463292,2,403.1395984726093,5.48913976070287
tr002f3,0.9522826336315668,0.047717366368433156,416,0.9759861817717249,0.9853735429445096,1,455.9726841771838,5.538810574191911
tr002f4,0.8885605006954103,0.11143949930458974,641,0.937499691242532,0.9916374593231182,2,916.2296148201197,5.295290734521669
tr002f5,0.9414724576271186,0.05852754237288138,442,0.2795081565701532,0.5339588932766306,2,44.52002864149527,5.400902149322427
tr002f6,1.0,0.0,0,0.9080202767813448,0.94583543393728,1,532.1861306097779,5.629893308857749
tr002f7,1.0,0.0,0,0.17484451138843282,0.12388737386776447,1,17.462267569048613,5.56117601510074
tr002f8,0.8016390389271745,0.19836096107282553,617,0.8254577291748879,0.7730653934240986,3,60.1151718891747,4.994665376015156
tr002f9,0.8837630031659882,0.11623699683401179,514,0.900955835710896,0.7641022068499816,2,72.18272606418306,5.309890679850665
tr002fa,1.0,0.0,0,0.7866304572845452,0.9263493545294136,1,89.00840307331622,5.80528841704024
tr002fb,0.9503197245450073,0.04968027545499265,303,0.9731967223776752,0.7049608760002268,2,442.91052247280464,5.5148479084422215
tr002fc,1.0,0.0,0,0.9757622088947482,0.9404487519786533,1,384.6638449442592,5.740430690382439
tr002fd,0.4529095583080159,0.5470904416919842,2341,0.6326840743867767,0.3678266844621486,2,94.91696443393779,3.7509148132286034
tr002fe,0.964759378552482,0.03524062144751805,279,0.9689775854147318,0.6093014700005388,2,440.70441270223154,5.508607565050618
tr002ff,1.0,0.0,0,0.6167274565665697,0.6711069140415398,1,62.03352800605079,5.532045619714654
tr00300,0.980409175449473,0.019590824550526964,158,0.6304310726136957,0.9742094055623963,2,595.111243589451,5.581948576185025
tr00301,0.38205167405595475,0.6179483259440453,4042,0.693379038207103,0.12069147249606406,2,357.99479497794414,3.427561776216392
